"date","region","district","sub","original_sub","gender","baraza.B1","baraza.other_b1","baraza.B2","baraza.B3","baraza.other_b3","baraza.B4","baraza.B5","baraza.B6","baraza.visit_times.C1","baraza.visit_times.C2","baraza.visit_times.C3","baraza.visit_times.C4","baraza.visit_times.C5","baraza.visit_times.C6","baraza.visit_times.C7","baraza.visit_times.C8","baraza.visit_times.C9","baraza.km.D1","baraza.km.D2","baraza.km.D3","baraza.km.D4a","baraza.km.D4b","baraza.production.E1a","baraza.production.E1b","baraza.health.E2a","baraza.health.E2b","baraza.gender1.E3a","baraza.gender1.E3b","baraza.works.E4a","baraza.works.E4b","baraza.finance1.E5a","baraza.finance1.E5b","baraza.E6","baraza.E7","baraza.other_e7","baraza.meeting.F1","baraza.meeting.F2","baraza.meeting.F3","baraza.meeting.F4","baraza.H1","baraza.H2","baraza.H2b","baraza.H3","baraza.H4","baraza.H5","baraza.H6","baraza.H7","baraza.H8","baraza.H9","baraza.H10","baraza.H11","baraza.H12","baraza.H13","baraza.H15","baraza.H16","baraza.H17","baraza.H18","baraza.H19","baraza.H20","baraza.H21","baraza.H22","baraza.H23","baraza.H24","baraza.H25","baraza.H26","baraza.H27","baraza.H28","baraza.H29","baraza.H30","baraza.H31","baraza.H32","baraza.H33","baraza.H34","baraza.H35","baraza.H36","baraza.H37","baraza.H38","baraza.H39","baraza.H40","baraza.H41","baraza.H42","baraza.H43","baraza.H44","baraza.H45","baraza.H46","baraza.H47","baraza.H48","baraza.H49","baraza.H50","baraza.H51","baraza.H52","baraza.H53","baraza.H54","baraza.H55","baraza.H56","baraza.H57","baraza.H58","baraza.H59","baraza.H60","baraza.H61","baraza.H62","baraza.H63","baraza.H64","baraza.H65","baraza.H66.1","baraza.H66.2","baraza.H66.3","baraza.H66.4","baraza.H66.98","baraza.H67","baraza.H68","baraza.H69","baraza.H70","baraza.H71","baraza.H72","baraza.H73","baraza.H74","baraza.H75","baraza.H76","baraza.H77","baraza.H78","baraza.H79","baraza.H80","baraza.H81","baraza.H82","baraza.H83","baraza.H84","baraza.H85","baraza.H86","baraza.H87","baraza.H88","baraza.H89","baraza.H90","baraza.H91","baraza.H92","baraza.H93","baraza.H94","baraza.H95","baraza.H96","baraza.H97","baraza.H98","baraza.H99","baraza.H100","baraza.H101","baraza.H102","baraza.H103","baraza.H104","baraza.H105","baraza.H106","baraza.H107","baraza.H108","baraza.H109","baraza.H110","baraza.H111","baraza.H112","baraza.H113","baraza.H114","baraza.H115.1","baraza.H115.2","baraza.H115.3","baraza.H115.4","baraza.H115.98","baraza.H116","baraza.maleex.K1","baraza.maleex.K2","baraza.maleex.K3","baraza.maleliv.K4","baraza.maleliv.K5","baraza.maleliv.K6","baraza.malec.K7","baraza.malec.K8","baraza.malec.K9","baraza.K10","baraza.acc_ag.K11","baraza.acc_ag.K12","baraza.acc_ag.K13","baraza.acc_ag.K14","baraza.K16","baraza.K17","baraza.K18.1","baraza.K18.2","baraza.K18.3","baraza.K18.4","baraza.K18.98","baraza.K19","baraza.input_dis.K20","baraza.input_dis.K21","baraza.input_dis.K22","baraza.input_dis.K23","baraza.K24","baraza.K24b","baraza.K25","baraza.priority","baraza.L1","baraza.L2","baraza.L3","baraza.L4","baraza.L5","baraza.L6","baraza.L7","baraza.L8","baraza.L9","baraza.L10","baraza.L11","baraza.L12","baraza.L13","baraza.L14","baraza.M1","baraza.M2","baraza.M3","baraza.M4","baraza.M5","scID"
"2020-01-25","Western","BUNDIBUGYO","BUBANDI","Original","Male",96,"Vice Chairperson LC 3",39,5,"n/a",1,1,4,0,2,2,3,2,0,5,6,0,0,7.5,40,100,80,1,"Female",1,"Female",1,"Male",1,"Male",1,"Female","2020-01-01",2,"n/a",0,2,0,0,46,46,2,"3","3","2","1","1","2","0","0","0",0,"n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","0","1","0","1","1","0","2","2","0","0","0","0","1","0","0","0","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a",2,"n/a","n/a","n/a","n/a","n/a",0,"2",2,"n/a","n/a",2,2,0,8,0,1,"3","0",70,60,6,3231,46,46,0,1,"219","19","17","9",11,"1850","1","90",0,6,6,6,6,5,"0","1","0","0","1","0",1,1,2,"n/a","n/a",2,1,"True","True","True","True","False",0,1,0,4,1,0,4,0,0,0,1,20,10,10,1,2,1,"True","True","True","True","False",0,1,1,0,0,2,"n/a","n/a",5,10,10,8,9,9,9,3,9,9,8,8,9,2,8,"Technical wing is not cooperating with political wing",1,"2017-11-01","1","Operation Wealth Creation ",66
"2020-01-20","Western","BUHWEJU","KARUNGU","Original","Male",1,"n/a",37,6,"n/a",2,2,2,1,6,6,6,6,8,6,5,0,0,10,15,80,60,1,"Female",1,"Male",1,"Female",1,"Male",1,"Male","2018-12-01",2,"n/a",3,3,1,3,30,60,0,"n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a",1,"9","0","0","0","1","1","1","0","0","1","2","2","0","2","2","0","2","2","0","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","0","1","1","1","1","1","1","1","1","1","0","1","1","1","0","0",2,"n/a","n/a","n/a","n/a","n/a",95,"n/a",2,"n/a","n/a",5,5,8,8,1,2,"n/a","n/a",70,50,7,2500,46,46,20,1,"450","12","12","6",4,"1200","1","80",4,4,5,4,7,0,"1","1","1","0","1","1",7,1,2,"n/a","n/a",2,2,"n/a","n/a","n/a","n/a","n/a",100,2,1,1,1,0,1,0,1,0,1,2,2,40,15,2,2,"n/a","n/a","n/a","n/a","n/a",100,1,1,0,0,2,"n/a","n/a",4,2,2,8,9,2,1,2,2,9,10,2,2,2,3,"Political interference in activities
Poor transport means
Little funding to the Sub_county",2,"n/a","n/a","n/a",67
"2020-01-26","Eastern","NAMAYINGO","SIGULU_ISLANDS","Original","Male",96,"Vice chairperson",48,4,"n/a",1,1,4,5,2,2,3,48,3,6,25,48,0,18,0,65,25,1,"Male",1,"Male",1,"Female",1,"Male",1,"Female","2019-12-01",2,"n/a",2,1,5,1,30,150,2,"0","0","0","4","2","4","0","0","0",1,"12","0","0","1","1","1","2","0","0","2","3","3","1","1","1","2","1","1","0","0","0","0","0","1","0","2","1","1","1","0","1","1","1","0","0","0","1","0","1","1","1","1","1","1","1","0","1","0","1","0","0",1,"False","True","False","False","False",0,"0",2,"n/a","n/a",25,0,20,0,1,1,"3","0",15,15,9,3551,59,59,18,1,"630","12","12","6",2,"500","1","200",9,9,9,9,9,9,"0","1","1","1","1","1",10,1,2,"n/a","n/a",1,1,"False","False","True","True","False",0,1,0,2,1,0,2,1,1,1,4,0,50,15,1,2,98,"n/a","n/a","n/a","n/a","n/a",0,2,1,0,1,1,"1","1",3,10,10,10,10,2,1,10,7,10,10,9,10,1,8,"Little Payment
Geographical make up
Health",1,"2019-11-01","1","Health",68
"2020-01-26","Eastern","NAMAYINGO","SIGULU_ISLANDS","Original","Male",3,"n/a",36,6,"n/a",1,1,13,6,2,3,4,1,2,4,7,999,0,56,0,70,65,1,"Male",1,"Female",1,"Male",1,"Male",1,"Female","2019-12-01",2,"n/a",2,1,3,1,30,120,2,"0","0","4","3","1","4","0","0","2",1,"12","0","0","1","1","1","2","0","0","3","3","3","1","2","2","1","1","1","1","0","0","0","0","1","0","2","1","1","1","0","1","2","1","0","0","0","0","0","1","1","1","1","1","1","1","0","1","0","1","0","0",1,"False","True","False","False","False",0,"0",2,"n/a","n/a",0,2,28,8,1,1,"3","1",5,7,8,999,999,999,10,1,"400","14","999","6",2,"999","1","130",7,8,8,8,8,0,"1","1","1","1","1","0",9,1,2,"n/a","n/a",1,1,"False","False","False","True","False",5,1,0,0,1,0,0,1,1,0,1,3,90,40,2,1,2,"n/a","n/a","n/a","n/a","n/a",7,2,1,0,2,1,"22","17",2,6,3,9,2,1,3,4,4,4,3,2,2,6,5,"Limited facilitation
Political interference
Poor transparency",1,"2019-11-01","1","UPDF marine operations in the lake. Fishermen are tortured and their fish taken, legal boats are broken, houses are demolished and bribery",69
"2020-01-26","Northern","KITGUM","NAMOKORA","Original","Male",2,"n/a",54,6,"n/a",2,1,4,0,10,6,4,11,0,0,8,0,0,57,1.3,7,60,1,"Male",1,"Male",1,"Male",1,"Female",1,"Male","2019-12-01",2,"n/a",0,7,11,11,62,124,0,"n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a",0,"n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a",1,"True","False","False","False","False",0,"n/a",1,"3","1",28,0,0,0,1,1,"30","0",4,2,11,10000,130,110,60,1,"420","18","7","8",4,"617","0","n/a",4,11,5,8,0,4,"1","1","0","0","0","0",0,1,1,"11","2",1,1,"True","False","False","False","False",0,1,0,1,1,0,1,0,0,0,10,999,30,7,3,1,1,"True","False","False","False","False",20,8,1,0,0,98,"n/a","n/a",1,7,3,10,10,4,7,3,7,9,2,2,5,6,2,"Lack of transport to the community hence depends on boda   lack of locally raised revenue  ",1,"2015-05-01","1","All topics about service delivery especially the discrepancy between planned and implemented activities",70
"2020-01-27","Northern","KITGUM","OMIYA_ANYIMA","Original","Male",2,"n/a",52,6,"n/a",1,2,4,11,21,4,5,2,3,5,15,14,0,42,5,10,38,1,"Male",1,"Male",1,"Female",1,"Female",1,"Male","2018-12-01",2,"n/a",1,2,3,1,110,150,0,"n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a",1,"999","0","0","0","2","2","2","0","0","0","5","5","3","3","3","2","2","2","2","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","1","1","1","1","1","1","1","1","1","1","0","0","1","3","0","0",1,"True","True","False","False","False",10,"n/a",1,"3","1",999,999,999,999,0,1,"8","3",30,10,11,9900,80,110,10,1,"180","14","12","8",1,"215","1","400",3,5,4,8,11,0,"1","1","0","1","0","0",12,1,1,"5","2",1,1,"True","False","True","False","False",20,1,0,1,1,0,24,1,83,0,0,999,3,5,1,1,98,"n/a","n/a","n/a","n/a","n/a",50,2,0,0,0,1,"3","1",1,3,6,8,9,6,7,7,6,6,3,7,4,6,2,"Limited means of transport   late disbursement of funds to the subcounty  limited monitoring and evaluation  slow response by the district to community needs ",1,"2019-06-01","1","Education and agricultural production",71
"2020-01-27","Northern","KITGUM","OMIYA_ANYIMA","Original","Male",3,"n/a",35,6,"n/a",1,1,0.1,3,3,3,2,1,2,5,4,3,0,104,0.7,5,60,1,"Female",1,"Male",1,"Female",1,"Male",1,"Male","2019-12-01",2,"n/a",2,1,1,2,110,150,0,"n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a",1,"20","0","0","0","2","2","3","0","0","0","4","4","4","1","1","3","2","2","0","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","0","0","1","1","1","1","1","1","1","1","0","1","1","1","0","0",98,"n/a","n/a","n/a","n/a","n/a",999,"n/a",1,"2","1",35,0,0,0,2,1,"6","0",40,20,11,6600,88,77,120,1,"60","10","5","0",6,"1200","1","500",7,9,3,11,11,7,"0","0","0","1","1","0",12,1,1,"3","0",1,2,"n/a","n/a","n/a","n/a","n/a",999,1,0,1,1,0,1,0,0,0,1,1,20,20,0,1,98,"n/a","n/a","n/a","n/a","n/a",25,999,999,999,999,1,"1","0",1,10,8,9,8,3,5,3,4,6,2,4,1,3,2,"Limited transport to cover a wider area   limited training opportunities in financial monitoring  ",1,"2019-11-01","2","n/a",72
"2020-01-21","Eastern","KALIRO","NAMWIWA","Original","Male",1,"n/a",36,96,"Diploma",1,2,4,2,10,5,15,10,15,40,20,2,20,4,0,20,30,1,"Male",2,"n/a",1,"Female",1,"Male",1,"Female","2019-12-01",3,"n/a",4,2,4,2,14,14,0,"n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a",1,"10","0","0","1","1","1","1","0","0","0","4","3","0","2","2","1","1","1","0","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","0","1","0","1","1","1","1","1","1","1","0","0","0","1","0","0",1,"True","False","False","False","False",0,"n/a",2,"n/a","n/a",999,2,0,0,200,1,"30","15",30,40,9,999,90,90,12,1,"800","14","14","7",9,"700","2","400",8,9,9,4,9,9,"1","1","1","1","1","1",10,1,1,"7","3",1,1,"False","False","False","True","False",0,4,2,7,0,0,3,0,0,3,0,0,30,15,5,1,98,"n/a","n/a","n/a","n/a","n/a",15,3,1,0,0,1,"12","3",2,4,9,10,10,10,2,4,3,10,10,9,2,10,10,"Transport
Low salaries
Agricultural inputs delivered late",1,"2019-02-01","1","Roads
Wealth creation
Education",73
"2020-01-27","Eastern","KALIRO","NAMUGONGO","Split","Female",96,"Parish chief",33,96,"Diploma",1,2,1,0,0,1,0,0,0,0,9,0,0,25,10,80,65,2,"n/a",1,"Male",1,"Female",1,"Male",1,"Female","2019-12-01",2,"n/a",2,0,3,2,25,50,1,"0","0","2","3","3","3","1","1","3",0,"n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","0","0","0","0","1","0","1","1","1","0","0","0","0","1","0","0","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a",1,"False","False","False","True","False",999,"1",1,"2","0",32,0,5,1,2,1,"1","1",35,65,6,7500,70,70,30,0,"n/a","n/a","n/a","n/a",5,"999","1","999",5,5,5,4,6,6,"n/a","n/a","n/a","n/a","n/a","n/a",6,1,1,"6","3",2,1,"True","False","False","False","False",999,1,0,1,0,1,1,0,0,4,1,5,80,95,10,1,1,"True","False","False","False","False",999,2,1,0,1,1,"2","1",3,4,5,7,9,7,7,4,5,9,9,8,9,4,4,"Tranport,  lack of Allawancee, Stationary ,computer",1,"2018-07-01","2","n/a",74
"2020-01-27","Eastern","KALIRO","NAMUGONGO","Original","Male",5,"n/a",45,96,"Bachelors Degree",2,2,5,2,5,5,4,10,10,10,11,0,0,30,1,70,80,1,"Male",1,"Male",1,"Female",1,"Male",1,"Female","2019-12-01",2,"n/a",4,6,3,4,34,34,2,"0","0","0","1","1","3","0","0","0",1,"8","0","0","1","2","2","1","1","1","0","5","5","1","2","2","1","1","1","1","0","0","0","0","1","0","2","1","1","1","0","1","0","1","0","0","1","0","0","1","1","1","1","1","1","1","0","0","0","1","0","0",2,"n/a","n/a","n/a","n/a","n/a",0,"1",1,"2","2",200,1,0,0,0,1,"4","1",20,30,7,4811,108,108,56,1,"800","25","14","5",18,"2535","1","400",7,7,4,7,7,7,"1","1","0","1","0","0",8,1,1,"1","1",1,2,"n/a","n/a","n/a","n/a","n/a",0,1,1,0,0,1,0,0,1,0,3,20,50,50,10,1,2,"n/a","n/a","n/a","n/a","n/a",0,2,1,0,0,1,"2","0",1,10,9,10,10,1,4,2,1,7,10,10,10,2,10,"Transport
Facilitation
Low pay
Accomodation
Under staffing",1,"2019-05-01","1","Roads. People complained that roads are badly done. Narrow. No marram
UWEP and YLP.(Those who received dont want to pay back inorder for others to benefit)",75
"2020-01-27","Eastern","KALIRO","NAMUGONGO","Split","Female",96,"Lc 3 VICE CHAIRPERSON",51,4,"n/a",2,2,1,2,1,0,1,1,0,3,0,1,0,25,10,80,80,1,"Female",1,"Male",1,"Female",1,"Male",1,"Female","2019-12-01",2,"n/a",0,1,2,0,25,50,1,"0","0","2","3","3","3","1","1","2",0,"n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","1","0","0","0","1","0","1","1","1","0","0","0","1","1","0","0","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a",2,"n/a","n/a","n/a","n/a","n/a",30,"1",1,"2","1",32,0,0,0,0,1,"1","0",50,30,6,4000,50,50,84,0,"n/a","n/a","n/a","n/a",12,"1500","1","200",6,6,6,6,6,6,"n/a","n/a","n/a","n/a","n/a","n/a",6,1,1,"1","1",2,2,"n/a","n/a","n/a","n/a","n/a",0,1,0,3,0,1,3,0,0,8,1,5,70,80,20,1,1,"True","False","False","False","False",999,3,3,0,1,1,"2","1",3,9,1,10,10,2,1,6,6,9,10,1,8,1,1,"Disobedience from the locals/villagers, poverty among the locals, little opposition from fellow workers",1,"2015-11-01","2","n/a",76
"2020-01-24","Eastern","BUGIRI","BUDHAYA","Split","Male",1,"n/a",34,96,"Bachelor's Degree.",1,2,2,4,20,12,48,48,48,48,36,2,10,12,40,80,70,1,"Male",1,"Male",1,"Male",1,"Male",1,"Female","2019-12-01",2,"n/a",2,2,43,5,29,145,2,"0","0","0","2","2","3","0","0","0",1,"4","0","0","0","2","2","0","0","0","0","9","9","3","3","3","2","1","1","1","0","0","2","2","2","0","2","2","0","0","0","0","2","2","0","0","1","1","1","1","1","1","1","1","1","1","0","1","1","1","0","0",1,"True","True","True","True","False",0,"2",2,"n/a","n/a",24,3,1,4,0,1,"4","3",5,2,10,6350,84,84,22,0,"n/a","n/a","n/a","n/a",4,"1150","4","999",10,10,10,6,0,0,"n/a","n/a","n/a","n/a","n/a","n/a",10,1,2,"n/a","n/a",1,2,"n/a","n/a","n/a","n/a","n/a",0,1,0,1,1,0,1,0,0,0,4,45,45,45,5,1,2,"n/a","n/a","n/a","n/a","n/a",0,1,1,12,1,1,"1","1",4,1,2,4,1,2,1,1,1,10,10,10,10,2,1,"Political Interference,Bad roads, Low payment towards our salaries.",1,"2015-08-01","1","Roads and Production",77
"2020-01-27","Eastern","KIBUKU","KADAMA","Original","Male",3,"n/a",47,6,"n/a",2,2,7,4,3,1,4,12,12,12,12,3,0,54,0,78,3,1,"Female",1,"Male",1,"Female",1,"Male",1,"Male","2019-12-01",2,"n/a",1,3,0,0,7,14,1,"2","2","2","2","2","3","1","1","1",0,"n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","0","1","3","0","1","0","1","1","1","1","0","1","0","0","0","0","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a",2,"n/a","n/a","n/a","n/a","n/a",0,"1",2,"n/a","n/a",13,0,3,0,0,2,"n/a","n/a",8,3,1,1650,27,27,5,0,"n/a","n/a","n/a","n/a",1,"208","0","n/a",1,1,1,0,1,1,"n/a","n/a","n/a","n/a","n/a","n/a",1,1,2,"n/a","n/a",1,2,"n/a","n/a","n/a","n/a","n/a",0,1,0,3,1,0,2,0,1,2,7,0,7,6,0,1,2,"n/a","n/a","n/a","n/a","n/a",0,1,0,0,1,1,"8","4",4,7,3,6,6,7,3,7,6,7,7,8,7,8,8,"Lack of transport,Increase of salary,No support  for  those who need      further studies.",1,"2015-06-01","2","n/a",78
"2020-01-27","Eastern","KIBUKU","KADAMA","Original","Female",96,"Vice chairman L c 3",36,5,"n/a",1,1,1.5,2,0,2,999,0,0,0,0,0,0,54,0,78,3,1,"Female",1,"Male",1,"Female",1,"Male",1,"Female","2018-12-01",2,"n/a",0,1,0,0,7,14,1,"2","2","3","2","2","3","1","1","1",0,"n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","0","1","3","0","1","1","1","1","1","1","0","1","1","0","0","0","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a",2,"n/a","n/a","n/a","n/a","n/a",0,"1",1,"4","3",14,0,2,0,0,1,"8","4",3,5,1,1680,27,27,5,0,"n/a","n/a","n/a","n/a",1,"208","0","n/a",1,1,1,0,1,1,"n/a","n/a","n/a","n/a","n/a","n/a",1,1,1,"3","2",1,2,"n/a","n/a","n/a","n/a","n/a",0,1,0,3,1,0,3,0,0,4,7,3,30,0,0,1,2,"n/a","n/a","n/a","n/a","n/a",0,1,0,1,1,1,"3","2",1,5,4,7,8,4,3,7,4,9,7,6,7,6,7,"No payment in terms transport,  Attendance with  the S/c  technical team (staff) is needed,  Lack of transparency.
",2,"n/a","n/a","n/a",79
"2020-01-27","Western","KANUNGU","KANYANTOROGO","Original","Male",2,"n/a",44,6,"n/a",1,1,14,12,24,2,12,0,2,3,3,30,0,84,4,90,50,1,"Female",1,"Male",1,"Female",1,"Male",1,"Male","2019-12-01",2,"n/a",1,0,3,0,23,46,2,"2","0","2","4","0","5","2","0","3",1,"5","0","0","0","3","3","0","1","1","0","3","3","2","2","2","2","2","2","1","0","2","0","2","2","2","2","2","2","2","0","2","2","2","0","0","1","1","1","1","1","1","1","1","1","1","0","1","1","1","0","0",2,"n/a","n/a","n/a","n/a","n/a",0,"2",1,"3","3",0,10,0,10,3,1,"2","1",15,7,13,3900,104,104,39,1,"312","31","14","33",4,"1300","2","362",13,0,6,4,13,13,"1","1","0","0","1","1",14,1,1,"12","12",1,2,"n/a","n/a","n/a","n/a","n/a",0,1,0,3,1,0,3,2,2,0,4,1,10,30,0,1,2,"n/a","n/a","n/a","n/a","n/a",0,1,1,0,0,1,"1","1",1,2,2,2,4,2,1,2,2,5,2,2,2,6,6,"Lack transport, lack of awareness of the people, unimpliment laws",1,"2017-01-01","1","Education and health",80
"2020-01-27","Western","KANUNGU","KANYANTOROGO","Original","Male",1,"n/a",56,6,"n/a",2,2,4,8,12,40,12,10,12,20,15,5,0,200,20,80,50,1,"Female",1,"Male",1,"Female",1,"Male",1,"Male","2020-01-01",2,"n/a",4,5,4,4,23,46,2,"0","0","2","4","0","2","1","0","3",1,"0","0","0","0","2","2","0","0","0","0","4","4","3","3","3","0","2","2","0","0","2","2","0","2","0","2","2","2","2","0","2","2","2","0","0","1","1","1","1","1","1","1","1","1","1","0","1","1","1","0","0",2,"n/a","n/a","n/a","n/a","n/a",0,"2",2,"n/a","n/a",0,10,1,999,3,1,"1","1",15,35,12,3600,104,104,25,1,"300","31","18","15",6,"1200","2","270",1,1,12,7,12,12,"1","1","1","0","0","0",13,1,1,"1","1",1,2,"n/a","n/a","n/a","n/a","n/a",0,1,0,2,1,0,2,1,0,1,8,5,2,10,10,1,2,"n/a","n/a","n/a","n/a","n/a",0,2,1,0,0,1,"1","0",1,2,2,2,2,6,2,1,2,6,3,2,1,3,3,"Lack of transport facilities for most staff,  lack housing facilities, lack income sources, ",1,"2017-05-01","2","n/a",81
"2020-01-27","Western","KYEGEGWA","HAPUYO","Original","Male",2,"n/a",42,6,"n/a",1,2,9,3,12,1,4,2,2,3,4,2,0,200,5,95,35,1,"Male",2,"n/a",1,"Female",1,"Male",1,"Female","2019-12-01",2,"n/a",0,4,2,1,46,46,0,"n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a",1,"2","0","0","1","2","2","1","0","0","0","4","4","2","2","2","2","1","1","1","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","1","0","0","1","1","1","1","1","1","1","0","1","1","1","0","0",2,"n/a","n/a","n/a","n/a","n/a",100,"n/a",2,"n/a","n/a",0,5,45,23,1,1,"6","1",5,3,9,6000,81,81,60,1,"420","11","11","10",15,"4500","2","450",5,9,9,9,9,9,"0","1","0","0","0","0",9,2,2,"n/a","n/a",1,2,"n/a","n/a","n/a","n/a","n/a",50,1,0,2,1,0,2,0,1,2,10,5,20,30,5,1,2,"n/a","n/a","n/a","n/a","n/a",80,2,0,0,0,2,"n/a","n/a",1,9,7,9,7,2,2,7,3,8,8,9,9,1,2,"Little budget especially for roads",2,"n/a","n/a","n/a",82
"2020-01-27","Western","KYEGEGWA","HAPUYO","Original","Male",6,"n/a",40,6,"n/a",1,2,4,1,2,1,2,4,2,6,2,4,0,86,10,85,50,1,"Male",1,"Female",1,"Male",1,"Male",1,"Female","2019-12-01",2,"n/a",2,2,4,2,50,50,0,"n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a",1,"8","0","0","1","2","2","1","0","0","0","5","5","0","2","2","1","1","1","0","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","1","1","0","1","1","0","1","1","1","1","0","1","1","1","0","0",2,"n/a","n/a","n/a","n/a","n/a",999,"n/a",2,"n/a","n/a",0,0,45,23,1,1,"10","0",8,5,9,7500,87,87,15,1,"400","11","11","12",15,"4600","2","650",5,9,9,9,9,0,"0","0","0","0","0","0",1,1,98,"n/a","n/a",1,2,"n/a","n/a","n/a","n/a","n/a",50,1,0,2,1,0,2,0,1,0,6,3,15,3,2,2,2,"n/a","n/a","n/a","n/a","n/a",60,2,0,0,0,2,"n/a","n/a",5,8,7,8,2,2,3,9,3,10,7,7,2,3,1,"Lack of Transport to reach communities ",2,"n/a","n/a","n/a",83
"2020-01-27","Western","KYEGEGWA","MPARA","Original","Male",1,"n/a",42,6,"n/a",1,2,2,12,12,12,12,12,12,8,8,8,0,8,40,98,60,1,"Male",1,"Male",1,"Female",1,"Male",1,"Male","2019-12-01",2,"n/a",4,4,9,5,56,112,1,"3","3","1","6","0","2","7","7","2",1,"8","0","0","0","2","2","1","0","0","0","8","8","2","2","2","2","1","1","0","1","0","0","1","1","1","1","1","1","1","0","1","1","1","0","0","1","0","0","1","1","1","1","1","1","1","0","1","1","1","0","0",2,"n/a","n/a","n/a","n/a","n/a",80,"1",2,"n/a","n/a",9,2,23,120,0,1,"6","0",30,20,9,6200,72,72,32,1,"387","24","14","8",7,"1400","4","320",8,9,9,9,9,999,"1","1","1","1","0","0",9,1,2,"n/a","n/a",1,2,"n/a","n/a","n/a","n/a","n/a",70,999,999,999,999,999,999,999,999,999,0,30,30,23,40,1,2,"n/a","n/a","n/a","n/a","n/a",100,2,1,0,0,2,"n/a","n/a",5,10,10,8,7,2,2,1,2,8,8,10,2,2,2,"1) People failing to get enough water is a big challenge ",1,"2019-08-01","1","Security",84
